interval,trigger_observed,predictor_pressure_change,predictor_flow_change_kg_s,shadow_correction_evaluated,proposed_authority,reason,rollback_required,corrected_candidate_committed,untargeted_branch_disagreement,branch_overrides,previous_phase_holds,hysteresis_releases,shadow_iterations,shadow_converged,shadow_line_search_exhausted,shadow_pressure_residual,shadow_flow_residual_kg_s,shadow_mass_closure_kg_s,shadow_energy_ownership_w
1186,False,0.00032418551091593391,0.089254348741974354,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1187,False,0.00032501340598577985,0.089466954439444635,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1188,False,0.00032584020864448796,0.089679071181308245,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1189,False,0.00032666589883807013,0.089890903954142232,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1190,False,0.00032749066210196922,0.090101848612903268,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1191,False,0.0003283138842999887,0.090312760977894868,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1192,False,0.00032913617463244056,0.090522997583434517,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1193,False,0.00032995730344610882,0.090732991239406147,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1194,False,0.00033077764807901085,0.090942327529205613,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1195,False,0.00033159661281652986,0.091151243254842029,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1196,False,0.0003324143952750261,0.09135993984017432,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1197,False,0.00033323119836577907,0.091568194634419342,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1198,False,0.0003340471853186289,0.091775822207068813,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1199,False,0.00033486195006440257,0.091983055850391793,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1200,False,0.00033567550379547687,0.092190093913302462,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1201,False,0.00033648805698026113,0.092396712543688864,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1202,False,0.0003372997789020338,0.092602920202182304,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1203,False,0.00033811046986924293,0.092808528040052352,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1204,False,0.0003389199268355306,0.093013965229488349,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1205,False,0.00033972854551487288,0.093219004968091213,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1206,False,0.00034053630842203976,0.093423653312640909,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1207,False,0.00034134302312523055,0.093627720818687976,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1208,False,0.00034214849276712676,0.093831635569813443,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1209,False,0.00034295293874632481,0.094035169408698493,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1210,False,0.00034375671716981124,0.094238325996741423,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1211,False,0.00034455944609941894,0.094441108832029386,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1212,False,0.00034536113069569215,0.094643328489382839,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1213,False,0.00034616175528559269,0.094845410693665144,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1214,False,0.00034696135188245364,0.095047320574053629,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1215,False,0.00034776047828726539,0.095248444722585646,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1216,False,0.00034855816294326923,0.095449441469554586,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1217,False,0.00034935500286897191,0.0956500824648856,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1218,False,0.00035015098973656015,0.095850368659625929,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1219,False,0.00035094611711296905,0.096050303052606978,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1220,False,0.00035174020302522127,0.096249889229568453,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1221,False,0.00035253343425089315,0.096449130999985755,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1222,False,0.00035332580640567188,0.096647832834605651,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1223,False,0.00035411694170886938,0.09684661702624453,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1224,False,0.00035490744290027625,0.097044829459150606,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1225,False,0.00035569708665227643,0.097242509089255691,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1226,False,0.00035648549725057402,0.097440277867235636,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1227,False,0.0003572732777197494,0.09763728372922742,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1228,False,0.00035805983254580425,0.097834382444489165,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1229,False,0.00035884594015881343,0.098030918046958959,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1230,False,0.00035963101354882733,0.098226928732970009,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1231,False,0.00036041504576149577,0.098422840906891906,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1232,False,0.00036119807650393732,0.098618618179386885,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1233,False,0.00036198048930679921,0.09881364170547613,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1234,False,0.00036276186640326832,0.099008767759414695,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1235,False,0.00036354262126836787,0.099203141607347334,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1236,False,0.00036432216295952921,0.099397424132575907,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1237,False,0.00036510089764662027,0.099591579668810937,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1238,False,0.00036587901832390961,0.099784987096654731,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1239,False,0.00036665593553942178,0.099978504842454186,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1240,False,0.00036743242640067795,0.10017127734494125,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1241,False,0.00036820753741869853,0.10036396413158855,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1242,False,0.00036898203793831461,0.10055633298048861,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1243,False,0.00036975538621623476,0.100748580005245,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1244,False,0.00037052850243097054,0.10094008566943558,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1245,False,0.00037130024586151618,0.10113150901673862,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1246,False,0.00037207138516079033,0.10132261833416578,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1247,False,0.0003728413806950779,0.10151361104885837,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1248,False,0.00037361115139185688,0.10170386680857746,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1249,False,0.00037437955932585862,0.10189404535645963,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1250,False,0.00037514702394922091,0.10208391486946766,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1251,False,0.00037591390378832485,0.10227347423756328,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1252,False,0.00037667983340765467,0.10246272238356369,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1253,False,0.00037744499859128844,0.10265166220449373,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1254,False,0.00037820922304413547,0.10284029415288387,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1255,False,0.00037897269189873605,0.10302861997865875,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1256,False,0.00037973540221374562,0.10321644106011263,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1257,False,0.00038049680932601064,0.10340438361470206,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1258,False,0.00038125786833509298,0.10359178639055244,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1259,False,0.00038201817033683977,0.10377868642109433,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1260,False,0.0003827771725998823,0.10396571145980715,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1261,False,0.00038353582961591693,0.10415220060480124,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1262,False,0.00038429356091392947,0.10433819095334229,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1263,False,0.00038505018430817799,0.10452431082330804,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1264,False,0.00038580629282414431,0.1047096975456725,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1265,False,0.00038656129838818423,0.10489521435493998,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1266,False,0.00038731596655236489,0.10507999894429076,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1267,False,0.00038806935109369942,0.1052647162281346,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1268,False,0.00038882186486583273,0.10544933145723689,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1269,False,0.00038957405421123376,0.10563321713226514,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1270,False,0.0003903251458918005,0.1058170376481371,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1271,False,0.00039107519333874465,0.10600055862619229,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1272,False,0.00039182473481105584,0.10618378115805172,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1273,False,0.0003925732324002179,0.10636670341511945,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1274,False,0.0003933210522073827,0.10654932856419919,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1275,False,0.00039406818707093358,0.10673165573996357,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1276,False,0.000394814458968092,0.10691368616539876,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1277,False,0.00039555987647923947,0.10709542269898975,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1278,False,0.00039630444753278936,0.1072768658416976,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1279,False,0.00039704835079152966,0.10745781608932248,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1280,False,0.00039779104209216167,0.10763890170591139,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1281,False,0.00039853329222573597,0.10781945726222375,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1282,False,0.0003992748769695048,0.1079995203249382,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1283,False,0.00040001508178952593,0.10817972188505109,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1284,False,0.00040075503346934094,0.10835939592828936,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1285,False,0.00040149415083949813,0.10853857905630093,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1286,False,0.00040223207630677181,0.10871790345277077,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1287,False,0.00040296957910121358,0.10889650121697514,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1288,False,0.00040370589830772782,0.10907524086331932,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1289,False,0.00040444197317045537,0.10925325403962916,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1290,False,0.00040517668794321562,0.10943140960068831,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1291,False,0.00040591099560810133,0.10960884124710901,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1292,False,0.00040664413564920623,0.10978641713666093,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1293,False,0.00040737687411902839,0.10996326788574606,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1294,False,0.00040810845062424703,0.11014026336005145,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1295,False,0.00040883963081476206,0.11031673452214363,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1296,False,0.0004095700183009313,0.11049272000570909,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1297,False,0.00041029925486568876,0.11066885296656892,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1298,False,0.00041102793433797858,0.11084446362559675,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1299,False,0.00041175584393329042,0.11101979056957134,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1300,False,0.00041248298665277265,0.11119483374369565,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1301,False,0.00041320919514966709,0.11136959244106492,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1302,False,0.00041393465555214314,0.11154406747675694,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1303,False,0.00041465919824872023,0.11171825689592652,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1304,False,0.00041538317741981513,0.1118921605017249,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1305,False,0.00041610606892344124,0.11206597773963267,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1306,False,0.00041682860279634653,0.112239077101151,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1307,False,0.00041755001947748423,0.11241233028687247,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
